customer_id,month,plan_id,active_flag,monthly_revenue,tenure_months,login_frequency,feature_adoption_rate,support_tickets,payment_failures,churn_flag
C00029,2025-09-01,P03,1,149.0,16,13,0.83,1,0,0
C00029,2025-10-01,P03,1,149.0,17,21,0.78,0,0,0
C00029,2025-11-01,P03,1,149.0,18,19,0.69,0,0,0
C00029,2025-12-01,P03,1,149.0,19,10,0.98,1,0,0
C00030,2025-10-01,P02,1,79.0,0,10,0.27,1,1,0
C00030,2025-11-01,P02,1,79.0,1,16,0.72,2,0,0
C00030,2025-12-01,P02,1,79.0,2,13,0.67,1,1,0
C00031,2024-09-01,P03,1,149.0,0,18,0.48,0,0,0
C00031,2024-10-01,P03,1,149.0,1,9,0.44,2,0,0
C00031,2024-11-01,P03,1,149.0,2,12,0.69,0,0,0
C00031,2024-12-01,P03,1,149.0,3,9,0.73,2,0,0
C00031,2025-01-01,P03,1,149.0,4,19,0.71,1,0,0
C00031,2025-02-01,P03,1,149.0,5,10,0.69,1,0,0
C00031,2025-03-01,P03,1,149.0,6,7,0.67,3,0,0
C00031,2025-04-01,P03,1,149.0,7,10,0.74,1,0,0
C00031,2025-05-01,P03,1,149.0,8,23,0.42,0,1,0
C00031,2025-06-01,P03,1,149.0,9,13,0.66,3,0,0
C00031,2025-07-01,P03,1,149.0,10,10,0.57,5,0,0
C00031,2025-08-01,P03,1,149.0,11,8,0.81,2,0,0
C00031,2025-09-01,P03,1,149.0,12,23,0.8,1,0,0
C00031,2025-10-01,P03,1,149.0,13,19,0.83,0,0,0
C00031,2025-11-01,P03,1,149.0,14,13,0.61,3,0,0
C00031,2025-12-01,P03,1,149.0,15,15,0.88,0,0,0
C00032,2024-10-01,P03,1,149.0,0,14,0.57,2,0,0
C00032,2024-11-01,P03,1,149.0,1,11,0.7,3,0,0
C00032,2024-12-01,P03,1,149.0,2,16,0.69,1,0,0
C00032,2025-01-01,P03,1,149.0,3,22,0.45,2,0,0
C00032,2025-02-01,P03,1,149.0,4,11,0.62,0,0,0
C00032,2025-03-01,P03,1,149.0,5,17,0.59,4,0,0
C00032,2025-04-01,P03,1,149.0,6,13,0.73,4,0,0
C00032,2025-05-01,P03,1,149.0,7,8,0.58,6,0,0
C00032,2025-06-01,P03,1,149.0,8,13,0.86,3,0,0
C00032,2025-07-01,P03,1,149.0,9,9,0.9,0,0,0
C00032,2025-08-01,P03,1,149.0,10,12,0.78,1,0,0
C00032,2025-09-01,P03,1,149.0,11,7,0.61,0,0,0
C00032,2025-10-01,P03,1,149.0,12,22,0.64,1,0,0
C00032,2025-11-01,P03,1,149.0,13,16,0.76,2,0,0
C00032,2025-12-01,P03,1,149.0,14,23,0.86,1,0,0
C00033,2025-10-01,P03,1,149.0,0,17,0.47,3,1,0
C00033,2025-11-01,P03,1,149.0,1,13,0.6,1,0,0
C00033,2025-12-01,P03,0,149.0,2,0,0.0,0,0,1
C00034,2025-08-01,P04,1,399.0,0,13,0.91,0,0,0
C00034,2025-09-01,P04,1,399.0,1,17,0.25,2,0,0
C00034,2025-10-01,P04,1,399.0,2,18,0.63,2,0,0
C00034,2025-11-01,P04,1,399.0,3,5,0.62,1,0,0
C00034,2025-12-01,P04,1,399.0,4,15,0.64,1,0,0
C00035,2024-06-01,P02,1,79.0,0,3,0.4,0,0,0
C00035,2024-07-01,P02,1,79.0,1,10,0.45,1,0,0
C00035,2024-08-01,P02,1,79.0,2,9,0.45,1,1,0
C00035,2024-09-01,P02,1,79.0,3,4,0.74,1,1,0
C00035,2024-10-01,P02,1,79.0,4,3,0.77,1,0,0
C00035,2024-11-01,P02,1,79.0,5,13,0.54,1,0,0
C00035,2024-12-01,P02,1,79.0,6,8,0.61,3,0,0
C00035,2025-01-01,P02,1,79.0,7,11,0.79,1,0,0
C00035,2025-02-01,P02,1,79.0,8,17,0.6,1,0,0
C00035,2025-03-01,P02,1,79.0,9,19,0.81,5,0,0
C00035,2025-04-01,P02,1,79.0,10,16,0.61,0,0,0
C00035,2025-05-01,P02,1,79.0,11,20,0.9,1,0,0
C00035,2025-06-01,P02,1,79.0,12,2,0.58,1,0,0
C00035,2025-07-01,P02,1,79.0,13,2,0.46,0,0,0
C00035,2025-08-01,P02,1,79.0,14,17,0.64,5,0,0
C00035,2025-09-01,P02,1,79.0,15,15,0.78,3,1,0
C00035,2025-10-01,P02,1,79.0,16,11,0.87,0,2,0
C00035,2025-11-01,P02,1,79.0,17,11,0.73,3,1,0
C00035,2025-12-01,P03,1,149.0,18,16,0.88,2,0,0
C00036,2024-06-01,P01,1,29.0,0,10,0.33,0,0,0
C00036,2024-07-01,P01,1,29.0,1,0,0.61,2,1,0
C00036,2024-08-01,P01,1,29.0,2,14,0.37,1,0,0
C00036,2024-09-01,P01,1,29.0,3,12,0.67,1,0,0
C00036,2024-10-01,P02,1,79.0,4,18,0.57,1,0,0
C00036,2024-11-01,P02,1,79.0,5,6,0.92,0,0,0
C00036,2024-12-01,P02,1,79.0,6,4,0.64,0,0,0
C00036,2025-01-01,P02,1,79.0,7,14,0.59,0,0,0
C00036,2025-02-01,P02,1,79.0,8,17,0.6,1,0,0
C00036,2025-03-01,P02,1,79.0,9,21,0.56,1,0,0
C00036,2025-04-01,P02,1,79.0,10,14,1.0,3,0,0
C00036,2025-05-01,P02,1,79.0,11,8,0.57,1,0,0
C00036,2025-06-01,P02,1,79.0,12,15,0.62,0,0,0
C00036,2025-07-01,P02,1,79.0,13,18,0.42,4,0,0
C00036,2025-08-01,P02,1,79.0,14,13,0.71,1,0,0
C00036,2025-09-01,P02,1,79.0,15,18,0.54,4,0,0
C00036,2025-10-01,P02,1,79.0,16,22,0.8,2,0,0
C00036,2025-11-01,P02,1,79.0,17,12,0.62,0,0,0
C00036,2025-12-01,P02,1,79.0,18,26,0.69,1,0,0
C00037,2024-07-01,P01,1,29.0,0,17,0.55,0,0,0
C00037,2024-08-01,P01,1,29.0,1,6,0.44,2,0,0
C00037,2024-09-01,P01,1,29.0,2,15,0.47,2,0,0
C00037,2024-10-01,P01,1,29.0,3,26,0.83,4,0,0
C00037,2024-11-01,P01,1,29.0,4,7,0.61,4,1,0
C00037,2024-12-01,P01,1,29.0,5,15,0.41,1,0,0
C00037,2025-01-01,P01,1,29.0,6,18,0.46,2,0,0
C00037,2025-02-01,P01,1,29.0,7,14,0.72,4,0,0
C00037,2025-03-01,P01,1,29.0,8,11,0.6,1,0,0
C00037,2025-04-01,P01,1,29.0,9,21,0.69,0,0,0
C00037,2025-05-01,P01,1,29.0,10,11,0.69,1,0,0
C00037,2025-06-01,P01,1,29.0,11,8,0.99,0,0,0
C00037,2025-07-01,P02,1,79.0,12,28,0.54,2,0,0
C00037,2025-08-01,P02,1,79.0,13,12,0.77,4,0,0
C00037,2025-09-01,P02,1,79.0,14,10,0.66,1,1,0
C00037,2025-10-01,P02,1,79.0,15,16,0.61,1,0,0
C00037,2025-11-01,P02,1,79.0,16,8,1.0,0,0,0
C00037,2025-12-01,P02,1,79.0,17,13,0.78,3,0,0
C00038,2025-10-01,P03,1,149.0,0,8,0.62,2,1,0
C00038,2025-11-01,P03,1,149.0,1,11,0.63,1,0,0
C00038,2025-12-01,P03,1,149.0,2,22,0.59,1,0,0
C00039,2025-08-01,P01,1,29.0,0,16,0.34,5,0,0
C00039,2025-09-01,P01,1,29.0,1,6,0.41,1,0,0
C00039,2025-10-01,P01,1,29.0,2,20,0.51,3,0,0
C00039,2025-11-01,P01,1,29.0,3,7,0.71,1,0,0
C00039,2025-12-01,P01,1,29.0,4,6,0.82,2,0,0
C00040,2025-06-01,P04,1,399.0,0,19,0.74,1,0,0
C00040,2025-07-01,P04,1,399.0,1,16,0.57,0,0,0
C00040,2025-08-01,P04,1,399.0,2,13,0.39,3,0,0
C00040,2025-09-01,P04,1,399.0,3,15,0.7,1,0,0
C00040,2025-10-01,P04,1,399.0,4,2,0.47,0,0,0
C00040,2025-11-01,P04,1,399.0,5,21,0.72,2,0,0
C00040,2025-12-01,P04,1,399.0,6,9,0.73,0,0,0
C00041,2024-04-01,P01,1,29.0,0,11,0.52,0,0,0
C00041,2024-05-01,P01,1,29.0,1,10,0.66,2,0,0
C00041,2024-06-01,P01,1,29.0,2,14,0.67,1,0,0
C00041,2024-07-01,P01,1,29.0,3,6,0.63,3,0,0
C00041,2024-08-01,P01,1,29.0,4,12,0.72,3,0,0
C00041,2024-09-01,P01,1,29.0,5,21,0.7,0,0,0
C00041,2024-10-01,P01,1,29.0,6,3,0.48,0,0,0
C00041,2024-11-01,P01,1,29.0,7,2,0.59,0,0,0
C00041,2024-12-01,P01,1,29.0,8,14,0.67,0,0,0
C00041,2025-01-01,P01,1,29.0,9,11,0.68,1,0,0
C00041,2025-02-01,P01,1,29.0,10,20,0.73,1,0,0
C00041,2025-03-01,P01,1,29.0,11,14,0.62,0,0,0
C00041,2025-04-01,P01,1,29.0,12,12,0.6,2,0,0
C00041,2025-05-01,P01,1,29.0,13,19,0.87,2,0,0
C00041,2025-06-01,P01,1,29.0,14,12,0.7,3,0,0
C00041,2025-07-01,P01,1,29.0,15,20,0.86,1,0,0
C00041,2025-08-01,P01,1,29.0,16,15,0.54,2,0,0
C00041,2025-09-01,P01,1,29.0,17,16,0.56,2,0,0
C00041,2025-10-01,P01,1,29.0,18,13,0.94,0,0,0
C00041,2025-11-01,P01,1,29.0,19,18,0.72,2,0,0
C00041,2025-12-01,P01,1,29.0,20,15,0.53,1,0,0
C00042,2024-04-01,P03,1,149.0,0,7,0.7,2,0,0
C00042,2024-05-01,P03,1,149.0,1,10,0.72,3,0,0
C00042,2024-06-01,P03,1,149.0,2,14,0.32,0,0,0
C00042,2024-07-01,P03,1,149.0,3,15,0.61,1,0,0
C00042,2024-08-01,P03,1,149.0,4,15,0.43,1,0,0
C00042,2024-09-01,P03,1,149.0,5,3,0.54,4,0,0
C00042,2024-10-01,P03,1,149.0,6,19,0.59,2,0,0
C00042,2024-11-01,P03,1,149.0,7,2,0.76,1,0,0
C00042,2024-12-01,P03,1,149.0,8,23,0.76,0,0,0
C00042,2025-01-01,P03,1,149.0,9,5,0.59,2,0,0
C00042,2025-02-01,P03,1,149.0,10,19,0.81,1,0,0
C00042,2025-03-01,P03,1,149.0,11,17,0.84,2,0,0
C00042,2025-04-01,P03,1,149.0,12,19,0.78,1,0,0
C00042,2025-05-01,P03,1,149.0,13,14,0.63,2,0,0
C00042,2025-06-01,P03,1,149.0,14,16,0.54,3,0,0
C00042,2025-07-01,P03,1,149.0,15,13,0.81,1,0,0
C00042,2025-08-01,P03,1,149.0,16,8,0.83,1,0,0
C00042,2025-09-01,P03,1,149.0,17,12,0.98,2,0,0
C00042,2025-10-01,P04,1,399.0,18,17,0.8,1,0,0
C00042,2025-11-01,P04,1,399.0,19,21,0.58,2,0,0
C00042,2025-12-01,P04,1,399.0,20,18,0.78,4,0,0
C00043,2025-07-01,P03,1,149.0,0,10,0.72,1,0,0
C00043,2025-08-01,P03,1,149.0,1,10,0.33,1,2,0
C00043,2025-09-01,P03,1,149.0,2,16,0.63,1,0,0
C00043,2025-10-01,P03,1,149.0,3,8,0.87,1,0,0
C00043,2025-11-01,P03,1,149.0,4,20,0.63,2,0,0
C00043,2025-12-01,P03,1,149.0,5,13,0.61,2,2,0
C00044,2025-09-01,P02,1,79.0,0,16,0.25,2,0,0
C00044,2025-10-01,P02,1,79.0,1,8,0.38,3,0,0
C00044,2025-11-01,P02,1,79.0,2,12,0.45,1,0,0
C00044,2025-12-01,P02,1,79.0,3,8,0.59,2,1,0
C00045,2024-06-01,P03,1,149.0,0,13,0.44,3,2,0
C00045,2024-07-01,P03,1,149.0,1,16,0.67,2,0,0
C00045,2024-08-01,P03,1,149.0,2,20,0.55,1,0,0
C00045,2024-09-01,P03,1,149.0,3,21,0.69,3,0,0
C00045,2024-10-01,P03,1,149.0,4,19,0.82,1,0,0
C00045,2024-11-01,P03,1,149.0,5,9,0.26,2,0,0
C00045,2024-12-01,P03,1,149.0,6,13,0.61,1,0,0
C00045,2025-01-01,P03,1,149.0,7,18,0.55,2,0,0
C00045,2025-02-01,P03,1,149.0,8,13,0.73,1,1,0
C00045,2025-03-01,P03,1,149.0,9,5,0.69,1,0,0
C00045,2025-04-01,P03,1,149.0,10,25,1.0,1,0,0
C00045,2025-05-01,P03,1,149.0,11,16,0.67,0,0,0
C00045,2025-06-01,P03,1,149.0,12,20,0.71,0,0,0
C00045,2025-07-01,P03,1,149.0,13,8,0.82,3,0,0
C00045,2025-08-01,P03,1,149.0,14,10,0.83,0,0,0
C00045,2025-09-01,P03,1,149.0,15,14,0.84,3,0,0
C00045,2025-10-01,P03,1,149.0,16,25,0.81,0,0,0
C00045,2025-11-01,P03,1,149.0,17,17,0.71,2,0,0
C00045,2025-12-01,P03,1,149.0,18,18,0.57,2,0,0
C00046,2024-02-01,P03,1,149.0,0,13,0.49,1,0,0
C00046,2024-03-01,P03,1,149.0,1,7,0.65,4,0,0
C00046,2024-04-01,P03,1,149.0,2,14,0.58,0,0,0
C00046,2024-05-01,P03,1,149.0,3,15,0.58,2,0,0
C00046,2024-06-01,P03,1,149.0,4,13,0.84,1,0,0
C00046,2024-07-01,P03,1,149.0,5,12,0.55,1,0,0
C00046,2024-08-01,P03,1,149.0,6,13,0.87,1,0,0
C00046,2024-09-01,P03,1,149.0,7,16,0.47,3,0,0
C00046,2024-10-01,P03,1,149.0,8,19,0.54,0,0,0
C00046,2024-11-01,P04,1,399.0,9,12,0.72,2,0,0
C00046,2024-12-01,P04,1,399.0,10,13,0.93,0,0,0
C00046,2025-01-01,P04,1,399.0,11,1,0.5,1,0,0
C00046,2025-02-01,P04,1,399.0,12,9,0.74,0,0,0
C00046,2025-03-01,P04,1,399.0,13,11,0.56,1,0,0
C00046,2025-04-01,P04,1,399.0,14,15,0.78,0,0,0
C00046,2025-05-01,P04,1,399.0,15,8,0.72,1,0,0
C00046,2025-06-01,P04,1,399.0,16,21,0.84,1,0,0
C00046,2025-07-01,P04,1,399.0,17,14,0.54,2,0,0
C00046,2025-08-01,P04,1,399.0,18,10,0.82,2,0,0
C00046,2025-09-01,P04,1,399.0,19,8,0.61,2,1,0
C00046,2025-10-01,P04,1,399.0,20,24,0.84,2,0,0
C00046,2025-11-01,P04,1,399.0,21,18,0.65,0,1,0
C00046,2025-12-01,P04,1,399.0,22,16,0.44,2,0,0
C00047,2025-04-01,P01,1,29.0,0,11,0.63,3,0,0
C00047,2025-05-01,P01,1,29.0,1,14,0.55,1,1,0
C00047,2025-06-01,P01,1,29.0,2,11,0.66,1,0,0
C00047,2025-07-01,P01,1,29.0,3,18,0.58,0,0,0
C00047,2025-08-01,P01,1,29.0,4,23,0.61,0,0,0
C00047,2025-09-01,P01,1,29.0,5,5,0.6,2,0,0
C00047,2025-10-01,P01,1,29.0,6,14,0.84,1,0,0
C00047,2025-11-01,P01,1,29.0,7,12,1.0,2,1,0
C00047,2025-12-01,P01,1,29.0,8,12,0.55,1,0,0
C00048,2025-11-01,P03,1,149.0,0,16,0.45,0,0,0
C00048,2025-12-01,P03,1,149.0,1,9,0.43,2,0,0
C00049,2024-02-01,P02,1,79.0,0,7,0.81,3,0,0
C00049,2024-03-01,P02,1,79.0,1,13,0.53,1,0,0
C00049,2024-04-01,P02,1,79.0,2,13,0.69,5,0,0
C00049,2024-05-01,P02,1,79.0,3,10,0.51,4,0,0
C00049,2024-06-01,P02,1,79.0,4,13,0.64,3,0,0
C00049,2024-07-01,P02,1,79.0,5,9,0.41,3,0,0
C00049,2024-08-01,P02,1,79.0,6,12,0.32,0,0,0
C00049,2024-09-01,P02,1,79.0,7,13,0.54,1,0,0
C00049,2024-10-01,P02,1,79.0,8,14,0.59,5,0,0
C00049,2024-11-01,P02,1,79.0,9,18,0.67,1,0,0
C00049,2024-12-01,P02,1,79.0,10,16,0.65,1,0,0
C00049,2025-01-01,P02,1,79.0,11,16,0.45,1,0,0
C00049,2025-02-01,P03,1,149.0,12,22,0.55,0,0,0
C00049,2025-03-01,P03,1,149.0,13,10,0.67,1,0,0
C00049,2025-04-01,P03,1,149.0,14,16,0.71,1,0,0
C00049,2025-05-01,P03,1,149.0,15,14,0.94,2,0,0
C00049,2025-06-01,P03,1,149.0,16,24,0.72,2,0,0
C00049,2025-07-01,P03,1,149.0,17,10,0.63,3,0,0
C00049,2025-08-01,P04,1,399.0,18,20,0.79,2,0,0
C00049,2025-09-01,P04,1,399.0,19,16,0.84,2,0,0
C00049,2025-10-01,P04,1,399.0,20,14,0.78,2,0,0
C00049,2025-11-01,P04,1,399.0,21,14,0.59,1,0,0
C00049,2025-12-01,P04,1,399.0,22,13,0.6,1,0,0
C00050,2024-04-01,P01,1,29.0,0,10,0.75,1,0,0
C00050,2024-05-01,P01,1,29.0,1,10,0.49,2,0,0
C00050,2024-06-01,P01,1,29.0,2,11,0.57,2,0,0
C00050,2024-07-01,P01,1,29.0,3,13,0.64,1,0,0
C00050,2024-08-01,P01,1,29.0,4,12,0.54,3,0,0
C00050,2024-09-01,P01,1,29.0,5,13,0.76,0,0,0
C00050,2024-10-01,P01,1,29.0,6,7,0.53,2,0,0
C00050,2024-11-01,P01,1,29.0,7,10,0.56,2,0,0
C00050,2024-12-01,P01,1,29.0,8,24,0.7,1,0,0
C00050,2025-01-01,P01,1,29.0,9,20,0.64,2,0,0
C00050,2025-02-01,P01,1,29.0,10,6,0.82,3,0,0
C00050,2025-03-01,P01,1,29.0,11,8,0.68,2,2,0
C00050,2025-04-01,P01,1,29.0,12,18,0.7,1,0,0
C00050,2025-05-01,P01,1,29.0,13,15,0.59,1,0,0
C00050,2025-06-01,P01,1,29.0,14,12,0.7,2,1,0
C00050,2025-07-01,P01,1,29.0,15,22,0.73,2,0,0
C00050,2025-08-01,P01,1,29.0,16,9,0.71,1,0,0
C00050,2025-09-01,P01,1,29.0,17,26,0.82,0,0,0
C00050,2025-10-01,P01,1,29.0,18,13,0.76,1,2,0
C00050,2025-11-01,P01,1,29.0,19,15,0.47,2,0,0
C00050,2025-12-01,P01,1,29.0,20,6,0.64,0,0,0
C00051,2025-10-01,P01,1,29.0,0,5,0.66,1,0,0
C00051,2025-11-01,P01,1,29.0,1,10,0.79,1,0,0
C00051,2025-12-01,P01,1,29.0,2,10,0.83,2,0,0
C00052,2024-12-01,P02,1,79.0,0,4,0.91,1,0,0
C00052,2025-01-01,P02,1,79.0,1,13,0.33,0,0,0
C00052,2025-02-01,P02,1,79.0,2,21,0.65,3,0,0
C00052,2025-03-01,P02,1,79.0,3,18,0.45,0,0,0
C00052,2025-04-01,P02,1,79.0,4,12,0.78,3,0,0
C00052,2025-05-01,P02,1,79.0,5,22,0.51,1,0,0
C00052,2025-06-01,P02,1,79.0,6,12,0.69,0,0,0
C00052,2025-07-01,P02,1,79.0,7,19,0.69,1,0,0
C00052,2025-08-01,P02,1,79.0,8,11,0.55,2,0,0
C00052,2025-09-01,P02,1,79.0,9,14,0.56,2,0,0
C00052,2025-10-01,P02,1,79.0,10,11,0.58,1,0,0
C00052,2025-11-01,P02,1,79.0,11,8,0.54,2,0,0
C00052,2025-12-01,P02,1,79.0,12,19,0.76,2,0,0
C00053,2024-02-01,P02,1,79.0,0,13,0.59,2,0,0
C00053,2024-03-01,P02,1,79.0,1,6,0.72,1,0,0
C00053,2024-04-01,P02,1,79.0,2,12,0.48,3,0,0
C00053,2024-05-01,P02,1,79.0,3,21,0.65,0,0,0
C00053,2024-06-01,P03,1,149.0,4,6,0.63,0,0,0
C00053,2024-07-01,P03,1,149.0,5,22,0.24,2,0,0
C00053,2024-08-01,P03,1,149.0,6,15,0.48,2,0,0
C00053,2024-09-01,P03,1,149.0,7,18,0.59,0,1,0
C00053,2024-10-01,P03,1,149.0,8,11,0.66,2,0,0
C00053,2024-11-01,P03,1,149.0,9,16,0.7,1,0,0
C00053,2024-12-01,P03,1,149.0,10,16,0.64,0,0,0
C00053,2025-01-01,P03,1,149.0,11,12,0.82,1,0,0
C00053,2025-02-01,P03,1,149.0,12,23,0.79,4,2,0
C00053,2025-03-01,P03,1,149.0,13,10,0.8,1,0,0
C00053,2025-04-01,P02,1,79.0,14,18,0.69,3,0,0
C00053,2025-05-01,P02,1,79.0,15,15,0.95,1,2,0
C00053,2025-06-01,P02,1,79.0,16,10,0.7,4,0,0
C00053,2025-07-01,P02,1,79.0,17,14,0.49,3,0,0
C00053,2025-08-01,P02,1,79.0,18,15,0.7,5,0,0
C00053,2025-09-01,P02,1,79.0,19,12,0.65,0,0,0
C00053,2025-10-01,P02,1,79.0,20,19,0.4,5,0,0
C00053,2025-11-01,P02,1,79.0,21,15,0.64,1,1,0
C00053,2025-12-01,P02,1,79.0,22,26,0.84,1,0,0
C00054,2024-08-01,P02,1,79.0,0,20,0.29,2,0,0
C00054,2024-09-01,P02,1,79.0,1,13,0.93,2,0,0
C00054,2024-10-01,P02,1,79.0,2,6,0.68,1,0,0
C00054,2024-11-01,P02,1,79.0,3,17,0.39,2,0,0
C00054,2024-12-01,P02,1,79.0,4,9,0.6,3,0,0
C00054,2025-01-01,P02,1,79.0,5,20,0.67,0,0,0
C00054,2025-02-01,P02,1,79.0,6,5,0.61,1,0,0
C00054,2025-03-01,P02,1,79.0,7,14,0.38,0,0,0
C00054,2025-04-01,P02,1,79.0,8,16,0.75,0,0,0
C00054,2025-05-01,P02,1,79.0,9,16,0.56,3,0,0
C00054,2025-06-01,P02,1,79.0,10,6,0.9,1,0,0
C00054,2025-07-01,P02,1,79.0,11,13,0.61,0,0,0
C00054,2025-08-01,P02,1,79.0,12,11,0.67,1,0,0
C00054,2025-09-01,P02,1,79.0,13,12,0.7,2,1,0
C00054,2025-10-01,P02,1,79.0,14,16,0.89,0,0,0
C00054,2025-11-01,P02,1,79.0,15,22,0.88,0,0,0
C00054,2025-12-01,P02,1,79.0,16,13,1.0,2,0,0
C00055,2024-03-01,P02,1,79.0,0,14,0.72,1,0,0
C00055,2024-04-01,P02,1,79.0,1,15,0.4,1,0,0
C00055,2024-05-01,P02,1,79.0,2,17,0.68,1,0,0
C00055,2024-06-01,P02,1,79.0,3,7,0.46,2,0,0
C00055,2024-07-01,P02,1,79.0,4,12,0.72,1,0,0
C00055,2024-08-01,P02,1,79.0,5,23,0.59,1,1,0
C00055,2024-09-01,P02,1,79.0,6,9,0.65,4,0,0
C00055,2024-10-01,P02,1,79.0,7,19,0.71,1,0,0
C00055,2024-11-01,P02,1,79.0,8,13,0.54,2,0,0
C00055,2024-12-01,P02,1,79.0,9,15,0.73,2,1,0
C00055,2025-01-01,P02,1,79.0,10,24,0.41,1,0,0
C00055,2025-02-01,P02,1,79.0,11,5,0.87,0,0,0
C00055,2025-03-01,P02,1,79.0,12,7,0.8,1,0,0
C00055,2025-04-01,P02,1,79.0,13,18,0.64,1,0,0
C00055,2025-05-01,P02,1,79.0,14,18,0.86,3,0,0
C00055,2025-06-01,P02,1,79.0,15,14,0.97,1,1,0
C00055,2025-07-01,P02,1,79.0,16,13,0.6,1,0,0
C00055,2025-08-01,P02,1,79.0,17,19,0.46,2,0,0
C00055,2025-09-01,P02,1,79.0,18,17,0.72,1,0,0
C00055,2025-10-01,P02,1,79.0,19,14,0.74,1,0,0
C00055,2025-11-01,P02,1,79.0,20,12,0.47,0,0,0
C00055,2025-12-01,P02,1,79.0,21,14,0.62,3,0,0
C00056,2024-02-01,P03,1,149.0,0,5,0.69,0,0,0
C00056,2024-03-01,P03,1,149.0,1,7,0.39,2,0,0
C00056,2024-04-01,P03,1,149.0,2,9,0.69,2,0,0
C00056,2024-05-01,P03,1,149.0,3,8,0.6,1,0,0
C00056,2024-06-01,P03,1,149.0,4,22,0.65,1,0,0
C00056,2024-07-01,P03,1,149.0,5,6,0.54,2,0,0
C00056,2024-08-01,P03,1,149.0,6,17,0.57,3,0,0
C00056,2024-09-01,P03,1,149.0,7,19,0.66,1,0,0
C00056,2024-10-01,P03,1,149.0,8,18,0.51,0,0,0
C00056,2024-11-01,P03,1,149.0,9,7,0.56,3,0,0
C00056,2024-12-01,P03,1,149.0,10,16,0.65,0,0,0
C00056,2025-01-01,P03,1,149.0,11,15,0.57,2,0,0
C00056,2025-02-01,P03,1,149.0,12,12,0.24,2,0,0
C00056,2025-03-01,P03,1,149.0,13,21,0.58,3,0,0
C00056,2025-04-01,P03,1,149.0,14,9,0.96,1,0,0
C00056,2025-05-01,P03,1,149.0,15,16,0.65,0,0,0
C00056,2025-06-01,P03,1,149.0,16,24,0.67,1,0,0
C00056,2025-07-01,P03,1,149.0,17,8,0.83,0,0,0
C00056,2025-08-01,P03,1,149.0,18,9,0.89,1,2,0
C00056,2025-09-01,P03,1,149.0,19,19,0.9,1,0,0
C00056,2025-10-01,P03,1,149.0,20,17,0.55,0,0,0
C00056,2025-11-01,P03,1,149.0,21,16,0.62,3,0,0
C00056,2025-12-01,P03,1,149.0,22,23,0.66,1,0,0
C00057,2025-03-01,P01,1,29.0,0,13,0.6,2,0,0
C00057,2025-04-01,P01,1,29.0,1,10,0.33,2,0,0
C00057,2025-05-01,P01,1,29.0,2,10,0.72,0,0,0
C00057,2025-06-01,P01,1,29.0,3,18,0.88,1,0,0
C00057,2025-07-01,P01,1,29.0,4,14,0.5,4,0,0
C00057,2025-08-01,P01,0,29.0,5,0,0.0,0,0,1
C00057,2025-09-01,,0,0.0,6,0,0.0,0,0,0
C00057,2025-10-01,,0,0.0,7,0,0.0,0,0,0
C00057,2025-11-01,,0,0.0,8,0,0.0,0,0,0
C00057,2025-12-01,,0,0.0,9,0,0.0,0,0,0
C00058,2024-04-01,P03,1,149.0,0,7,0.54,1,0,0
C00058,2024-05-01,P03,1,149.0,1,13,0.41,0,0,0
C00058,2024-06-01,P03,1,149.0,2,12,0.43,1,0,0
C00058,2024-07-01,P03,0,149.0,3,0,0.0,0,0,1
C00058,2024-08-01,,0,0.0,4,0,0.0,0,0,0
C00058,2024-09-01,,0,0.0,5,0,0.0,0,0,0
C00058,2024-10-01,,0,0.0,6,0,0.0,0,0,0
C00058,2024-11-01,,0,0.0,7,0,0.0,0,0,0
C00058,2024-12-01,,0,0.0,8,0,0.0,0,0,0
C00058,2025-01-01,,0,0.0,9,0,0.0,0,0,0
C00058,2025-02-01,,0,0.0,10,0,0.0,0,0,0
C00058,2025-03-01,,0,0.0,11,0,0.0,0,0,0
C00058,2025-04-01,,0,0.0,12,0,0.0,0,0,0
C00058,2025-05-01,,0,0.0,13,0,0.0,0,0,0
C00058,2025-06-01,,0,0.0,14,0,0.0,0,0,0
C00058,2025-07-01,,0,0.0,15,0,0.0,0,0,0
C00058,2025-08-01,,0,0.0,16,0,0.0,0,0,0
C00058,2025-09-01,,0,0.0,17,0,0.0,0,0,0
C00058,2025-10-01,,0,0.0,18,0,0.0,0,0,0
C00058,2025-11-01,,0,0.0,19,0,0.0,0,0,0
C00058,2025-12-01,,0,0.0,20,0,0.0,0,0,0
C00059,2024-11-01,P02,1,79.0,0,3,0.57,3,0,0
C00059,2024-12-01,P02,1,79.0,1,12,0.49,2,0,0
C00059,2025-01-01,P02,1,79.0,2,8,0.59,0,0,0
C00059,2025-02-01,P02,1,79.0,3,14,0.56,4,0,0
C00059,2025-03-01,P02,1,79.0,4,15,0.57,0,0,0
C00059,2025-04-01,P02,1,79.0,5,11,0.59,0,2,0
C00059,2025-05-01,P02,1,79.0,6,15,0.67,1,0,0
C00059,2025-06-01,P02,1,79.0,7,22,0.59,1,0,0
C00059,2025-07-01,P02,1,79.0,8,13,0.82,0,1,0
C00059,2025-08-01,P02,1,79.0,9,7,0.89,1,2,0
C00059,2025-09-01,P02,1,79.0,10,16,0.41,1,0,0
C00059,2025-10-01,P02,1,79.0,11,11,0.68,3,1,0
C00059,2025-11-01,P02,1,79.0,12,13,0.53,1,0,0
