customer_id,company_name,signup_date,country,industry,company_size,acquisition_channel,sales_region
C00369,Summit Group,2025-05-06,Other,Education,Medium,Paid Social,Other
C00370,Core Analytics,2024-09-18,Singapore,Technology,Small,Referral,APAC
C00371,Next Solutions,2025-04-11,USA,Other,Small,Paid Social,North America
C00372,Cloud Analytics,2025-03-07,USA,Retail,Medium,Organic Search,North America
C00373,Fusion Group,2025-07-08,Germany,Retail,Medium,Paid Social,Europe
C00374,Blue Solutions,2025-01-16,USA,Manufacturing,Small,Sales,North America
C00375,Prime Labs,2025-07-24,India,Marketing,Medium,Partner,APAC
C00376,Digital Labs,2024-06-16,India,Healthcare,Large,Partner,APAC
C00377,Summit Software,2024-10-27,Canada,Other,Medium,Sales,North America
C00378,Vertex Technologies,2025-11-19,UK,Education,Small,Paid Search,Europe
C00379,Fusion Solutions,2025-04-29,USA,Healthcare,Medium,Organic Search,North America
C00380,Prime Networks,2025-10-16,Canada,Healthcare,Medium,Referral,North America
C00381,Bright Works,2024-07-28,USA,Technology,Small,Organic Search,North America
C00382,Apex Solutions,2025-05-28,India,Manufacturing,Enterprise,Sales,APAC
C00383,Cloud Services,2024-08-22,India,Finance,Small,Organic Search,APAC
C00384,Vertex Solutions,2024-10-05,Australia,Technology,Small,Sales,APAC
C00385,Nova Solutions,2025-03-04,USA,Retail,Medium,Paid Social,North America
C00386,Fusion Services,2024-07-13,Germany,Marketing,Small,Paid Search,Europe
C00387,Blue Software,2024-04-27,Canada,Education,Small,Organic Search,North America
C00388,Fusion Technologies,2024-07-14,USA,Professional Services,Large,Paid Search,North America
C00389,Bright Works,2025-02-22,USA,Technology,Small,Paid Search,North America
C00390,Vertex Labs,2025-01-26,India,Retail,Enterprise,Paid Social,APAC
C00391,Vertex Networks,2025-03-09,India,Technology,Medium,Email Marketing,APAC
C00392,Bright Works,2024-06-03,USA,Marketing,Small,Paid Search,North America
C00393,Prime Software,2025-06-25,USA,Manufacturing,Small,Paid Search,North America
C00394,Vertex Labs,2025-10-07,UK,Manufacturing,Enterprise,Paid Search,Europe
C00395,Nova Group,2024-04-18,Other,Professional Services,Enterprise,Paid Social,Other
C00396,Fusion Labs,2025-01-13,Germany,Healthcare,Large,Partner,Europe
C00397,Prime Labs,2024-12-06,USA,Retail,Enterprise,Referral,North America
C00398,Vertex Solutions,2025-08-26,UK,Other,Small,Sales,Europe
C00399,Fusion Solutions,2025-05-23,Other,Marketing,Medium,Referral,Other
C00400,Bright Solutions,2024-06-13,Canada,Technology,Large,Partner,North America
C00401,Bright Works,2024-03-04,UK,Education,Small,Paid Social,Europe
C00402,Fusion Group,2025-01-29,India,Technology,Medium,Paid Social,APAC
C00403,Bright Software,2025-06-12,Other,Finance,Small,Partner,Other
C00404,Core Services,2024-08-15,USA,Retail,Medium,Paid Search,North America
C00405,Prime Systems,2025-05-13,UK,Manufacturing,Enterprise,Paid Search,Europe
C00406,Cloud Labs,2024-12-30,India,Other,Small,Organic Search,APAC
C00407,Summit Technologies,2024-05-26,USA,Retail,Small,Email Marketing,North America
C00408,Blue Technologies,2025-04-24,Other,Technology,Large,Paid Social,Other
C00409,Prime Technologies,2025-11-11,USA,Retail,Enterprise,Organic Search,North America
C00410,Vertex Services,2024-09-20,Other,Technology,Small,Organic Search,Other
C00411,Apex Labs,2025-07-02,Canada,Technology,Medium,Partner,North America
C00412,Vertex Group,2025-11-06,Canada,Technology,Small,Partner,North America
C00413,Nova Solutions,2024-03-15,USA,Technology,Large,Email Marketing,North America
C00414,Digital Group,2024-05-02,Germany,Education,Small,Sales,Europe
C00415,Nova Software,2024-07-06,USA,Professional Services,Medium,Organic Search,North America
C00416,Summit Works,2025-03-26,Australia,Marketing,Small,Sales,APAC
C00417,Prime Services,2024-11-16,India,Retail,Small,Organic Search,APAC
C00418,Fusion Systems,2024-10-07,USA,Marketing,Medium,Paid Social,North America
C00419,Vertex Works,2025-03-31,UK,Education,Medium,Paid Social,Europe
C00420,Next Technologies,2025-02-11,USA,Finance,Small,Sales,North America
C00421,Core Services,2024-01-12,India,Retail,Small,Referral,APAC
C00422,Bright Group,2025-07-14,USA,Technology,Medium,Organic Search,North America
C00423,Apex Services,2024-07-27,USA,Manufacturing,Small,Organic Search,North America
C00424,Nova Solutions,2025-07-30,USA,Finance,Large,Referral,North America
C00425,Cloud Networks,2024-05-20,India,Healthcare,Large,Referral,APAC
C00426,Fusion Software,2025-04-15,India,Healthcare,Medium,Partner,APAC
C00427,Apex Services,2024-08-22,UK,Other,Medium,Email Marketing,Europe
C00428,Bright Software,2025-06-16,India,Education,Enterprise,Organic Search,APAC
C00429,Prime Services,2025-06-23,Germany,Finance,Small,Referral,Europe
C00430,Apex Services,2025-03-30,Australia,Healthcare,Large,Sales,APAC
C00431,Nova Services,2024-06-14,India,Marketing,Small,Referral,APAC
C00432,Digital Analytics,2024-09-19,USA,Professional Services,Enterprise,Organic Search,North America
C00433,Cloud Group,2025-03-13,UK,Technology,Small,Referral,Europe
C00434,Blue Group,2024-02-23,India,Retail,Large,Organic Search,APAC
C00435,Bright Systems,2025-02-01,India,Finance,Small,Paid Social,APAC
C00436,Cloud Systems,2025-06-19,Canada,Marketing,Small,Paid Search,North America
C00437,Core Group,2024-04-28,Australia,Professional Services,Medium,Email Marketing,APAC
C00438,Summit Works,2025-11-23,USA,Healthcare,Small,Organic Search,North America
C00439,Core Works,2025-10-26,Australia,Finance,Small,Paid Search,APAC
C00440,Next Labs,2025-04-28,India,Marketing,Medium,Paid Social,APAC
C00441,Apex Technologies,2025-05-18,India,Healthcare,Small,Organic Search,APAC
C00442,Fusion Analytics,2024-08-13,India,Professional Services,Medium,Organic Search,APAC
C00443,Digital Group,2025-01-27,USA,Finance,Medium,Referral,North America
C00444,Apex Networks,2024-08-20,USA,Professional Services,Medium,Sales,North America
C00445,Digital Labs,2025-05-21,UK,Technology,Large,Referral,Europe
C00446,Apex Technologies,2024-02-18,Other,Retail,Medium,Paid Social,Other
C00447,Bright Technologies,2024-01-05,India,Retail,Small,Paid Search,APAC
C00448,Bright Technologies,2024-01-15,India,Marketing,Enterprise,Referral,APAC
C00449,Next Labs,2025-08-12,India,Healthcare,Small,Organic Search,APAC
C00450,Vertex Solutions,2024-11-26,Australia,Manufacturing,Small,Email Marketing,APAC
C00451,Core Works,2024-09-08,Other,Professional Services,Enterprise,Referral,Other
C00452,Bright Systems,2025-08-23,Singapore,Technology,Small,Organic Search,APAC
C00453,Blue Technologies,2025-09-11,Australia,Marketing,Large,Email Marketing,APAC
C00454,Cloud Software,2024-09-03,India,Manufacturing,Medium,Paid Search,APAC
C00455,Apex Works,2025-08-15,USA,Finance,Medium,Paid Social,North America
C00456,Blue Analytics,2024-03-14,Australia,Healthcare,Medium,Sales,APAC
C00457,Blue Services,2024-06-18,USA,Manufacturing,Medium,Organic Search,North America
C00458,Next Software,2024-12-14,India,Education,Small,Paid Search,APAC
C00459,Prime Systems,2025-10-28,Other,Finance,Medium,Paid Social,Other
C00460,Cloud Technologies,2025-02-07,Australia,Marketing,Enterprise,Referral,APAC
C00461,Nova Labs,2025-11-15,USA,Finance,Small,Referral,North America
C00462,Apex Services,2024-02-27,Germany,Other,Small,Sales,Europe
C00463,Blue Analytics,2024-07-11,USA,Manufacturing,Small,Email Marketing,North America
C00464,Summit Software,2025-10-22,India,Professional Services,Small,Paid Search,APAC
C00465,Nova Systems,2024-06-02,Singapore,Healthcare,Medium,Paid Social,APAC
C00466,Digital Services,2024-04-18,UK,Technology,Small,Sales,Europe
C00467,Next Analytics,2025-04-19,USA,Marketing,Medium,Paid Search,North America
C00468,Nova Services,2024-07-07,Canada,Professional Services,Small,Sales,North America
C00469,Blue Services,2025-03-08,India,Retail,Small,Organic Search,APAC
C00470,Summit Software,2025-05-23,India,Finance,Small,Email Marketing,APAC
C00471,Digital Group,2024-03-25,USA,Retail,Small,Partner,North America
C00472,Blue Services,2025-05-25,UK,Healthcare,Medium,Referral,Europe
C00473,Bright Systems,2024-04-21,Australia,Technology,Small,Sales,APAC
C00474,Core Software,2025-07-04,USA,Professional Services,Medium,Organic Search,North America
C00475,Fusion Group,2024-07-20,USA,Retail,Medium,Paid Search,North America
C00476,Blue Group,2025-05-19,India,Marketing,Medium,Organic Search,APAC
C00477,Next Software,2024-07-09,India,Healthcare,Large,Sales,APAC
C00478,Cloud Technologies,2024-07-16,Other,Professional Services,Medium,Sales,Other
C00479,Prime Labs,2025-11-11,USA,Retail,Small,Email Marketing,North America
C00480,Cloud Solutions,2025-07-28,Australia,Education,Small,Paid Social,APAC
C00481,Prime Systems,2025-04-18,USA,Professional Services,Medium,Paid Search,North America
C00482,Vertex Analytics,2025-02-22,USA,Professional Services,Enterprise,Paid Social,North America
C00483,Blue Labs,2024-11-10,India,Professional Services,Medium,Paid Social,APAC
C00484,Prime Solutions,2025-03-28,Canada,Manufacturing,Small,Sales,North America
C00485,Summit Technologies,2025-08-14,USA,Manufacturing,Small,Paid Search,North America
C00486,Summit Solutions,2025-01-10,Australia,Finance,Small,Paid Search,APAC
C00487,Digital Labs,2025-09-17,Germany,Marketing,Small,Referral,Europe
C00488,Bright Labs,2024-04-22,USA,Healthcare,Small,Paid Search,North America
C00489,Nova Services,2025-05-31,Canada,Healthcare,Small,Partner,North America
C00490,Cloud Systems,2024-01-19,Canada,Technology,Small,Paid Search,North America
C00491,Next Systems,2025-11-24,Canada,Technology,Medium,Partner,North America
C00492,Fusion Labs,2024-01-29,USA,Marketing,Large,Organic Search,North America
C00493,Fusion Systems,2024-11-17,Other,Technology,Small,Partner,Other
C00494,Nova Services,2025-02-28,USA,Finance,Small,Referral,North America
C00495,Summit Software,2024-07-26,UK,Finance,Medium,Organic Search,Europe
C00496,Digital Solutions,2024-08-06,USA,Other,Small,Organic Search,North America
C00497,Bright Networks,2025-08-18,USA,Finance,Medium,Partner,North America
C00498,Digital Technologies,2024-03-13,Canada,Education,Small,Paid Search,North America
C00499,Core Group,2025-02-16,USA,Technology,Small,Referral,North America
C00500,Digital Labs,2025-07-13,USA,Professional Services,Medium,Paid Search,North America
C00501,Vertex Services,2024-10-27,UK,Retail,Medium,Email Marketing,Europe
C00502,Fusion Technologies,2024-08-24,UK,Professional Services,Small,Referral,Europe
C00503,Vertex Services,2024-02-23,USA,Marketing,Small,Sales,North America
C00504,Next Software,2024-09-04,USA,Finance,Medium,Partner,North America
C00505,Cloud Services,2025-01-03,Australia,Technology,Large,Organic Search,APAC
C00506,Prime Networks,2024-12-31,USA,Retail,Small,Paid Social,North America
C00507,Bright Solutions,2024-06-09,Canada,Technology,Enterprise,Sales,North America
C00508,Cloud Software,2024-06-12,Other,Finance,Small,Referral,Other
C00509,Bright Services,2025-08-25,India,Technology,Small,Email Marketing,APAC
C00510,Next Works,2024-10-21,USA,Healthcare,Large,Referral,North America
C00511,Nova Works,2025-03-20,Germany,Education,Large,Paid Social,Europe
C00512,Apex Systems,2024-11-30,USA,Manufacturing,Small,Paid Social,North America
C00513,Cloud Software,2024-08-01,India,Technology,Medium,Email Marketing,APAC
C00514,Blue Labs,2024-01-03,India,Education,Small,Organic Search,APAC
C00515,Vertex Works,2024-01-21,Canada,Professional Services,Large,Paid Social,North America
C00516,Blue Networks,2024-05-08,USA,Retail,Medium,Paid Social,North America
C00517,Blue Systems,2024-02-21,Germany,Manufacturing,Small,Sales,Europe
C00518,Blue Services,2025-09-13,India,Finance,Large,Sales,APAC
C00519,Fusion Software,2024-01-06,UK,Finance,Small,Sales,Europe
C00520,Apex Works,2025-04-09,USA,Healthcare,Small,Organic Search,North America
C00521,Cloud Software,2025-08-21,USA,Professional Services,Small,Organic Search,North America
C00522,Bright Labs,2025-09-07,Germany,Finance,Medium,Paid Search,Europe
C00523,Fusion Solutions,2025-02-17,USA,Technology,Large,Organic Search,North America
C00524,Bright Solutions,2025-11-04,India,Education,Small,Organic Search,APAC
C00525,Cloud Labs,2024-04-27,USA,Other,Medium,Referral,North America
C00526,Nova Solutions,2024-01-19,Canada,Healthcare,Medium,Organic Search,North America
C00527,Cloud Works,2024-05-20,Germany,Education,Medium,Organic Search,Europe
C00528,Blue Networks,2024-11-12,USA,Technology,Medium,Organic Search,North America
C00529,Cloud Services,2024-10-31,Canada,Professional Services,Enterprise,Partner,North America
C00530,Digital Services,2024-09-07,India,Finance,Medium,Referral,APAC
C00531,Apex Solutions,2025-10-29,Canada,Professional Services,Medium,Sales,North America
C00532,Nova Services,2024-12-29,USA,Manufacturing,Medium,Organic Search,North America
C00533,Nova Solutions,2025-03-04,India,Technology,Small,Referral,APAC
C00534,Apex Analytics,2025-01-18,USA,Technology,Large,Paid Search,North America
C00535,Bright Systems,2024-10-18,Germany,Finance,Enterprise,Paid Social,Europe
C00536,Next Software,2024-08-08,UK,Retail,Small,Paid Search,Europe
C00537,Core Technologies,2025-07-27,India,Healthcare,Small,Paid Search,APAC
C00538,Next Services,2024-03-02,Germany,Healthcare,Medium,Organic Search,Europe
C00539,Fusion Systems,2024-05-15,India,Finance,Medium,Paid Search,APAC
C00540,Apex Group,2024-12-20,Canada,Education,Medium,Organic Search,North America
C00541,Vertex Networks,2025-03-17,Singapore,Professional Services,Medium,Referral,APAC
C00542,Core Group,2025-04-29,India,Professional Services,Small,Paid Search,APAC
C00543,Digital Networks,2025-06-11,USA,Retail,Small,Organic Search,North America
C00544,Prime Networks,2024-10-26,Canada,Finance,Medium,Organic Search,North America
C00545,Prime Group,2025-10-19,Other,Healthcare,Medium,Paid Social,Other
C00546,Core Systems,2024-08-09,USA,Finance,Large,Paid Social,North America
C00547,Bright Analytics,2025-08-08,UK,Manufacturing,Medium,Partner,Europe
C00548,Blue Group,2024-12-05,Australia,Professional Services,Small,Organic Search,APAC
C00549,Nova Group,2024-03-10,India,Marketing,Large,Referral,APAC
C00550,Next Group,2024-08-04,Singapore,Marketing,Small,Sales,APAC
C00551,Core Systems,2024-09-14,Canada,Manufacturing,Medium,Email Marketing,North America
C00552,Core Solutions,2025-10-13,USA,Professional Services,Large,Sales,North America
C00553,Core Works,2024-12-16,USA,Healthcare,Small,Organic Search,North America
C00554,Bright Group,2025-05-13,India,Technology,Small,Paid Search,APAC
C00555,Core Networks,2025-02-18,Australia,Education,Medium,Organic Search,APAC
C00556,Vertex Solutions,2024-12-20,Other,Healthcare,Small,Paid Search,Other
C00557,Summit Analytics,2025-11-13,Canada,Technology,Medium,Referral,North America
C00558,Prime Works,2025-10-12,Other,Retail,Medium,Organic Search,Other
C00559,Core Technologies,2025-07-15,UK,Manufacturing,Medium,Referral,Europe
C00560,Blue Software,2024-06-03,Canada,Healthcare,Large,Organic Search,North America
C00561,Cloud Software,2025-02-28,UK,Other,Small,Referral,Europe
C00562,Cloud Technologies,2024-09-16,India,Retail,Small,Referral,APAC
C00563,Next Group,2025-02-07,Canada,Technology,Small,Paid Social,North America
C00564,Nova Works,2025-06-15,Other,Finance,Medium,Paid Search,Other
C00565,Next Analytics,2025-03-13,UK,Education,Small,Organic Search,Europe
C00566,Core Analytics,2025-10-01,UK,Retail,Medium,Referral,Europe
C00567,Vertex Works,2024-06-03,Canada,Retail,Large,Email Marketing,North America
C00568,Blue Systems,2024-08-21,Canada,Education,Medium,Email Marketing,North America
C00569,Prime Technologies,2025-01-14,USA,Other,Large,Sales,North America
C00570,Fusion Systems,2024-03-11,USA,Retail,Medium,Paid Search,North America
C00571,Digital Analytics,2025-04-29,India,Other,Small,Organic Search,APAC
C00572,Fusion Software,2024-12-25,USA,Education,Small,Organic Search,North America
C00573,Bright Systems,2025-06-23,India,Education,Small,Organic Search,APAC
C00574,Bright Technologies,2024-08-10,Australia,Technology,Enterprise,Paid Search,APAC
C00575,Bright Networks,2024-01-31,USA,Finance,Large,Organic Search,North America
C00576,Summit Labs,2025-02-27,USA,Retail,Small,Organic Search,North America
C00577,Next Technologies,2024-03-05,India,Retail,Large,Organic Search,APAC
C00578,Summit Software,2024-03-29,UK,Education,Medium,Sales,Europe
C00579,Nova Services,2025-06-08,Other,Marketing,Small,Organic Search,Other
C00580,Nova Software,2025-03-22,UK,Education,Medium,Organic Search,Europe
C00581,Blue Group,2024-07-05,Australia,Technology,Small,Email Marketing,APAC
C00582,Summit Analytics,2025-08-11,UK,Finance,Medium,Organic Search,Europe
C00583,Prime Solutions,2025-11-02,USA,Technology,Large,Organic Search,North America
