subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,monthly_price,subscription_status
S000434,C00357,P03,2024-05-21,,Monthly,149.0,Active
S000435,C00358,P04,2024-10-07,,Annual,399.0,Active
S000436,C00359,P03,2025-09-13,,Monthly,149.0,Active
S000437,C00360,P03,2025-09-27,,Monthly,149.0,Active
S000438,C00361,P02,2025-11-06,,Monthly,79.0,Active
S000439,C00362,P03,2024-11-29,,Monthly,149.0,Active
S000440,C00363,P01,2025-09-23,,Monthly,29.0,Active
S000441,C00364,P02,2025-07-29,,Monthly,79.0,Active
S000442,C00365,P04,2025-11-14,,Monthly,399.0,Active
S000443,C00366,P01,2025-04-24,,Monthly,29.0,Active
S000444,C00367,P03,2025-10-20,2025-12-29,Monthly,149.0,Cancelled
S000445,C00368,P04,2025-10-30,,Monthly,399.0,Active
S000446,C00369,P01,2025-05-06,,Monthly,29.0,Active
S000447,C00370,P01,2024-09-18,,Monthly,29.0,Active
S000448,C00371,P02,2025-04-11,,Monthly,79.0,Active
S000449,C00372,P02,2025-03-07,,Monthly,79.0,Active
S000450,C00373,P02,2025-07-08,,Monthly,79.0,Active
S000451,C00374,P01,2025-01-16,,Monthly,29.0,Active
S000452,C00375,P01,2025-07-24,2025-11-15,Monthly,29.0,Cancelled
S000453,C00376,P02,2024-06-16,2025-12-26,Monthly,79.0,Cancelled
S000454,C00377,P02,2024-10-27,2025-07-02,Monthly,79.0,Cancelled
S000455,C00378,P02,2025-11-19,,Monthly,79.0,Active
S000456,C00379,P02,2025-04-29,,Monthly,79.0,Active
S000457,C00380,P03,2025-10-16,2025-12-18,Annual,149.0,Cancelled
S000458,C00381,P03,2024-07-28,,Annual,149.0,Active
S000459,C00382,P04,2025-05-28,,Monthly,399.0,Active
S000460,C00383,P01,2024-08-22,,Monthly,29.0,Active
S000461,C00384,P01,2024-10-05,,Monthly,29.0,Active
S000462,C00385,P02,2025-03-04,,Monthly,79.0,Active
S000463,C00386,P02,2024-07-13,,Annual,79.0,Active
S000464,C00387,P02,2024-04-27,,Monthly,79.0,Active
S000465,C00388,P03,2024-07-14,,Annual,149.0,Active
S000466,C00389,P03,2025-02-22,,Annual,149.0,Active
S000467,C00390,P04,2025-01-26,,Monthly,399.0,Active
S000468,C00390,P04,2025-06-01,,Annual,399.0,Active
S000469,C00391,P02,2025-03-09,,Annual,79.0,Active
S000470,C00392,P01,2024-06-03,2024-12-05,Monthly,29.0,Cancelled
S000471,C00393,P03,2025-06-25,,Annual,149.0,Active
S000472,C00394,P03,2025-10-07,,Monthly,149.0,Active
S000473,C00395,P03,2024-04-18,,Monthly,149.0,Active
S000474,C00396,P03,2025-01-13,,Monthly,149.0,Active
S000475,C00396,P04,2025-10-04,,Monthly,399.0,Active
S000476,C00397,P04,2024-12-06,,Monthly,399.0,Active
S000477,C00397,P04,2025-04-21,,Monthly,399.0,Active
S000478,C00398,P01,2025-08-26,,Annual,29.0,Active
S000479,C00399,P02,2025-05-23,2025-10-05,Monthly,79.0,Cancelled
S000480,C00399,P03,2025-10-05,2025-12-05,Annual,149.0,Cancelled
S000481,C00400,P03,2024-06-13,,Annual,149.0,Active
S000482,C00401,P02,2024-03-04,,Monthly,79.0,Active
S000483,C00402,P01,2025-01-29,2025-06-30,Monthly,29.0,Cancelled
S000484,C00403,P01,2025-06-12,,Annual,29.0,Active
S000485,C00404,P02,2024-08-15,,Monthly,79.0,Active
S000486,C00405,P03,2025-05-13,,Monthly,149.0,Active
S000487,C00406,P01,2024-12-30,,Annual,29.0,Active
S000488,C00407,P02,2024-05-26,,Monthly,79.0,Active
S000489,C00408,P03,2025-04-24,,Annual,149.0,Active
S000490,C00409,P04,2025-11-11,,Annual,399.0,Active
S000491,C00410,P01,2024-09-20,,Monthly,29.0,Active
S000492,C00411,P01,2025-07-02,,Annual,29.0,Active
S000493,C00412,P01,2025-11-06,,Monthly,29.0,Active
S000494,C00413,P03,2024-03-15,,Annual,149.0,Active
S000495,C00414,P02,2024-05-02,,Annual,79.0,Active
S000496,C00415,P01,2024-07-06,,Monthly,29.0,Active
S000497,C00415,P02,2024-11-20,,Monthly,79.0,Active
S000498,C00416,P01,2025-03-26,,Monthly,29.0,Active
S000499,C00417,P02,2024-11-16,,Monthly,79.0,Active
S000500,C00418,P01,2024-10-07,,Annual,29.0,Active
S000501,C00419,P02,2025-03-31,,Monthly,79.0,Active
S000502,C00420,P03,2025-02-11,2025-06-28,Monthly,149.0,Cancelled
S000503,C00420,P02,2025-06-28,2025-12-28,Annual,79.0,Cancelled
S000504,C00421,P02,2024-01-12,,Monthly,79.0,Active
S000505,C00421,P01,2025-05-26,,Annual,29.0,Active
S000506,C00421,P01,2025-10-23,,Monthly,29.0,Active
S000507,C00422,P01,2025-07-14,,Annual,29.0,Active
S000508,C00423,P03,2024-07-27,,Monthly,149.0,Active
S000509,C00424,P02,2025-07-30,2025-10-22,Monthly,79.0,Cancelled
S000510,C00425,P02,2024-05-20,,Monthly,79.0,Active
S000511,C00426,P01,2025-04-15,,Monthly,29.0,Active
S000512,C00427,P02,2024-08-22,,Monthly,79.0,Active
S000513,C00428,P03,2025-06-16,,Annual,149.0,Active
S000514,C00429,P01,2025-06-23,,Monthly,29.0,Active
S000515,C00429,P02,2025-11-19,,Monthly,79.0,Active
S000516,C00430,P03,2025-03-30,,Monthly,149.0,Active
S000517,C00430,P04,2025-11-16,,Monthly,399.0,Active
S000518,C00431,P02,2024-06-14,,Monthly,79.0,Active
S000519,C00431,P01,2025-06-09,,Monthly,29.0,Active
S000520,C00432,P04,2024-09-19,,Monthly,399.0,Active
S000521,C00433,P01,2025-03-13,,Annual,29.0,Active
S000522,C00433,P02,2025-07-23,,Monthly,79.0,Active
S000523,C00434,P02,2024-02-23,,Annual,79.0,Active
S000524,C00434,P01,2024-11-11,,Monthly,29.0,Active
S000525,C00435,P02,2025-02-01,,Monthly,79.0,Active
S000526,C00435,P03,2025-11-11,,Monthly,149.0,Active
S000527,C00436,P04,2025-06-19,,Annual,399.0,Active
S000528,C00437,P01,2024-04-28,,Monthly,29.0,Active
S000529,C00437,P02,2025-02-03,,Annual,79.0,Active
S000530,C00438,P03,2025-11-23,,Annual,149.0,Active
S000531,C00439,P04,2025-10-26,,Annual,399.0,Active
S000532,C00440,P04,2025-04-28,,Monthly,399.0,Active
S000533,C00441,P01,2025-05-18,,Monthly,29.0,Active
S000534,C00441,P02,2025-12-12,,Annual,79.0,Active
S000535,C00442,P03,2024-08-13,,Annual,149.0,Active
S000536,C00443,P02,2025-01-27,,Annual,79.0,Active
S000537,C00444,P01,2024-08-20,,Annual,29.0,Active
S000538,C00445,P03,2025-05-21,,Monthly,149.0,Active
S000539,C00445,P04,2025-11-24,,Monthly,399.0,Active
S000540,C00446,P02,2024-02-18,,Annual,79.0,Active
S000541,C00447,P04,2024-01-05,,Monthly,399.0,Active
S000542,C00447,P03,2024-10-19,,Monthly,149.0,Active
S000543,C00448,P04,2024-01-15,,Monthly,399.0,Active
S000544,C00448,P04,2025-04-06,,Monthly,399.0,Active
S000545,C00449,P02,2025-08-12,,Annual,79.0,Active
S000546,C00450,P02,2024-11-26,2025-04-13,Monthly,79.0,Cancelled
S000547,C00451,P04,2024-09-08,,Monthly,399.0,Active
S000548,C00451,P04,2025-06-19,,Annual,399.0,Active
S000549,C00451,P04,2025-09-20,,Monthly,399.0,Active
S000550,C00452,P03,2025-08-23,,Annual,149.0,Active
S000551,C00453,P03,2025-09-11,,Annual,149.0,Active
S000552,C00454,P01,2024-09-03,2025-05-19,Monthly,29.0,Cancelled
S000553,C00455,P02,2025-08-15,,Monthly,79.0,Active
S000554,C00456,P02,2024-03-14,,Monthly,79.0,Active
S000555,C00457,P02,2024-06-18,2025-08-15,Monthly,79.0,Cancelled
S000556,C00458,P01,2024-12-14,,Monthly,29.0,Active
S000557,C00459,P03,2025-10-28,,Monthly,149.0,Active
S000558,C00460,P04,2025-02-07,,Monthly,399.0,Active
S000559,C00461,P04,2025-11-15,,Annual,399.0,Active
S000560,C00462,P01,2024-02-27,,Monthly,29.0,Active
S000561,C00463,P01,2024-07-11,,Monthly,29.0,Active
S000562,C00463,P01,2025-11-13,,Monthly,29.0,Active
S000563,C00464,P03,2025-10-22,,Monthly,149.0,Active
S000564,C00465,P03,2024-06-02,,Annual,149.0,Active
S000565,C00466,P01,2024-04-18,,Monthly,29.0,Active
S000566,C00466,P01,2025-09-26,,Annual,29.0,Active
S000567,C00466,P01,2025-12-28,,Monthly,29.0,Active
S000568,C00467,P01,2025-04-19,2025-09-27,Annual,29.0,Cancelled
S000569,C00468,P01,2024-07-07,,Monthly,29.0,Active
S000570,C00469,P03,2025-03-08,,Annual,149.0,Active
S000571,C00470,P02,2025-05-23,,Monthly,79.0,Active
S000572,C00471,P01,2024-03-25,2025-02-28,Monthly,29.0,Cancelled
S000573,C00472,P02,2025-05-25,,Monthly,79.0,Active
S000574,C00473,P01,2024-04-21,,Monthly,29.0,Active
S000575,C00474,P03,2025-07-04,2025-11-30,Monthly,149.0,Cancelled
S000576,C00475,P01,2024-07-20,,Annual,29.0,Active
S000577,C00476,P02,2025-05-19,,Monthly,79.0,Active
S000578,C00477,P02,2024-07-09,,Monthly,79.0,Active
S000579,C00478,P04,2024-07-16,,Monthly,399.0,Active
S000580,C00479,P01,2025-11-11,,Annual,29.0,Active
S000581,C00480,P02,2025-07-28,,Monthly,79.0,Active
S000582,C00481,P02,2025-04-18,,Monthly,79.0,Active
S000583,C00482,P04,2025-02-22,,Monthly,399.0,Active
S000584,C00483,P03,2024-11-10,,Monthly,149.0,Active
S000585,C00484,P02,2025-03-28,,Monthly,79.0,Active
S000586,C00485,P04,2025-08-14,,Annual,399.0,Active
S000587,C00486,P02,2025-01-10,,Annual,79.0,Active
S000588,C00487,P02,2025-09-17,,Monthly,79.0,Active
S000589,C00488,P02,2024-04-22,,Annual,79.0,Active
S000590,C00488,P01,2025-12-14,,Monthly,29.0,Active
S000591,C00489,P01,2025-05-31,,Monthly,29.0,Active
S000592,C00489,P01,2025-09-20,,Monthly,29.0,Active
S000593,C00490,P02,2024-01-19,,Monthly,79.0,Active
S000594,C00490,P03,2025-11-04,,Monthly,149.0,Active
S000595,C00490,P04,2025-12-31,,Monthly,399.0,Active
S000596,C00491,P01,2025-11-24,,Monthly,29.0,Active
S000597,C00492,P02,2024-01-29,,Monthly,79.0,Active
S000598,C00493,P01,2024-11-17,,Monthly,29.0,Active
S000599,C00494,P01,2025-02-28,,Monthly,29.0,Active
S000600,C00495,P03,2024-07-26,2025-02-06,Monthly,149.0,Cancelled
S000601,C00495,P04,2025-02-06,2025-02-26,Monthly,399.0,Cancelled
S000602,C00496,P01,2024-08-06,2024-11-22,Monthly,29.0,Cancelled
S000603,C00496,P01,2024-11-22,2025-08-04,Monthly,29.0,Cancelled
S000604,C00497,P01,2025-08-18,,Monthly,29.0,Active
S000605,C00498,P02,2024-03-13,,Monthly,79.0,Active
S000606,C00499,P03,2025-02-16,,Monthly,149.0,Active
S000607,C00500,P01,2025-07-13,,Monthly,29.0,Active
S000608,C00501,P01,2024-10-27,,Monthly,29.0,Active
S000609,C00502,P02,2024-08-24,,Annual,79.0,Active
S000610,C00503,P01,2024-02-23,,Annual,29.0,Active
S000611,C00503,P01,2025-09-27,,Monthly,29.0,Active
S000612,C00504,P04,2024-09-04,,Monthly,399.0,Active
S000613,C00505,P03,2025-01-03,,Monthly,149.0,Active
S000614,C00505,P02,2025-08-20,,Monthly,79.0,Active
S000615,C00506,P03,2024-12-31,2025-05-28,Monthly,149.0,Cancelled
S000616,C00507,P04,2024-06-09,,Monthly,399.0,Active
S000617,C00508,P02,2024-06-12,,Monthly,79.0,Active
S000618,C00509,P01,2025-08-25,,Monthly,29.0,Active
S000619,C00510,P02,2024-10-21,,Monthly,79.0,Active
S000620,C00511,P03,2025-03-20,,Annual,149.0,Active
S000621,C00511,P04,2025-12-17,,Monthly,399.0,Active
S000622,C00512,P01,2024-11-30,,Annual,29.0,Active
S000623,C00512,P02,2025-04-29,,Monthly,79.0,Active
S000624,C00513,P03,2024-08-01,,Annual,149.0,Active
S000625,C00513,P02,2025-05-24,,Annual,79.0,Active
S000626,C00514,P03,2024-01-03,,Annual,149.0,Active
S000627,C00515,P02,2024-01-21,,Monthly,79.0,Active
S000628,C00516,P01,2024-05-08,,Monthly,29.0,Active
S000629,C00517,P03,2024-02-21,,Annual,149.0,Active
S000630,C00517,P02,2025-06-20,,Monthly,79.0,Active
S000631,C00518,P03,2025-09-13,,Annual,149.0,Active
S000632,C00519,P03,2024-01-06,,Monthly,149.0,Active
S000633,C00520,P01,2025-04-09,2025-08-02,Annual,29.0,Cancelled
S000634,C00521,P01,2025-08-21,,Monthly,29.0,Active
S000635,C00522,P01,2025-09-07,2025-12-11,Monthly,29.0,Cancelled
S000636,C00523,P02,2025-02-17,,Monthly,79.0,Active
S000637,C00524,P01,2025-11-04,,Monthly,29.0,Active
S000638,C00525,P03,2024-04-27,,Monthly,149.0,Active
S000639,C00526,P02,2024-01-19,,Monthly,79.0,Active
S000640,C00526,P03,2025-02-11,,Monthly,149.0,Active
S000641,C00527,P02,2024-05-20,,Monthly,79.0,Active
S000642,C00528,P03,2024-11-12,,Monthly,149.0,Active
S000643,C00528,P04,2025-06-09,,Annual,399.0,Active
S000644,C00529,P04,2024-10-31,,Monthly,399.0,Active
S000645,C00530,P02,2024-09-07,,Annual,79.0,Active
S000646,C00531,P02,2025-10-29,,Monthly,79.0,Active
S000647,C00532,P02,2024-12-29,,Monthly,79.0,Active
S000648,C00533,P04,2025-03-04,,Monthly,399.0,Active
S000649,C00534,P02,2025-01-18,,Monthly,79.0,Active
S000650,C00534,P03,2025-11-09,,Monthly,149.0,Active
S000651,C00535,P03,2024-10-18,,Monthly,149.0,Active
S000652,C00536,P01,2024-08-08,,Annual,29.0,Active
S000653,C00536,P02,2025-01-20,,Monthly,79.0,Active
S000654,C00537,P02,2025-07-27,,Monthly,79.0,Active
S000655,C00538,P02,2024-03-02,,Annual,79.0,Active
S000656,C00538,P01,2025-08-01,,Annual,29.0,Active
S000657,C00539,P01,2024-05-15,,Monthly,29.0,Active
S000658,C00539,P02,2025-05-12,,Monthly,79.0,Active
S000659,C00540,P01,2024-12-20,,Annual,29.0,Active
S000660,C00540,P01,2025-10-02,,Annual,29.0,Active
S000661,C00541,P02,2025-03-17,,Annual,79.0,Active
S000662,C00542,P02,2025-04-29,,Monthly,79.0,Active
S000663,C00543,P04,2025-06-11,,Monthly,399.0,Active
S000664,C00544,P02,2024-10-26,,Monthly,79.0,Active
S000665,C00545,P01,2025-10-19,2025-12-28,Monthly,29.0,Cancelled
S000666,C00546,P02,2024-08-09,2025-05-12,Monthly,79.0,Cancelled
S000667,C00547,P03,2025-08-08,,Monthly,149.0,Active
S000668,C00548,P01,2024-12-05,2025-05-19,Monthly,29.0,Cancelled
S000669,C00549,P02,2024-03-10,,Monthly,79.0,Active
S000670,C00550,P01,2024-08-04,,Monthly,29.0,Active
S000671,C00551,P01,2024-09-14,,Monthly,29.0,Active
S000672,C00552,P04,2025-10-13,,Annual,399.0,Active
S000673,C00553,P01,2024-12-16,,Monthly,29.0,Active
S000674,C00554,P03,2025-05-13,,Monthly,149.0,Active
S000675,C00555,P02,2025-02-18,2025-11-05,Monthly,79.0,Cancelled
S000676,C00556,P04,2024-12-20,,Monthly,399.0,Active
S000677,C00557,P02,2025-11-13,,Monthly,79.0,Active
S000678,C00558,P01,2025-10-12,,Monthly,29.0,Active
S000679,C00559,P03,2025-07-15,,Monthly,149.0,Active
S000680,C00560,P02,2024-06-03,,Monthly,79.0,Active
S000681,C00561,P01,2025-02-28,,Monthly,29.0,Active
S000682,C00562,P03,2024-09-16,,Annual,149.0,Active
S000683,C00563,P01,2025-02-07,,Monthly,29.0,Active
S000684,C00564,P04,2025-06-15,,Monthly,399.0,Active
S000685,C00565,P01,2025-03-13,,Monthly,29.0,Active
S000686,C00566,P01,2025-10-01,2025-12-19,Monthly,29.0,Cancelled
S000687,C00567,P02,2024-06-03,,Monthly,79.0,Active
S000688,C00568,P03,2024-08-21,2025-03-10,Annual,149.0,Cancelled
S000689,C00569,P03,2025-01-14,,Monthly,149.0,Active
S000690,C00570,P02,2024-03-11,,Monthly,79.0,Active
S000691,C00571,P02,2025-04-29,,Monthly,79.0,Active
S000692,C00571,P03,2025-08-26,,Monthly,149.0,Active
S000693,C00572,P03,2024-12-25,,Annual,149.0,Active
S000694,C00573,P01,2025-06-23,,Monthly,29.0,Active
S000695,C00573,P02,2025-11-17,,Monthly,79.0,Active
S000696,C00574,P04,2024-08-10,,Monthly,399.0,Active
S000697,C00574,P03,2025-09-20,,Monthly,149.0,Active
S000698,C00575,P02,2024-01-31,,Monthly,79.0,Active
S000699,C00576,P02,2025-02-27,2025-09-24,Annual,79.0,Cancelled
S000700,C00577,P02,2024-03-05,,Monthly,79.0,Active
S000701,C00577,P01,2024-10-11,,Monthly,29.0,Active
S000702,C00578,P01,2024-03-29,2024-09-22,Annual,29.0,Cancelled
S000703,C00579,P01,2025-06-08,,Annual,29.0,Active
S000704,C00580,P01,2025-03-22,,Monthly,29.0,Active
S000705,C00581,P01,2024-07-05,,Annual,29.0,Active
S000706,C00582,P03,2025-08-11,2025-11-09,Monthly,149.0,Cancelled
S000707,C00583,P02,2025-11-02,,Monthly,79.0,Active
S000708,C00584,P02,2024-08-24,,Annual,79.0,Active
S000709,C00585,P03,2024-07-03,,Monthly,149.0,Active
S000710,C00585,P02,2025-02-23,,Monthly,79.0,Active
S000711,C00585,P03,2025-08-26,,Monthly,149.0,Active
S000712,C00586,P01,2024-12-14,2025-04-07,Monthly,29.0,Cancelled
S000713,C00587,P01,2025-08-18,,Monthly,29.0,Active
S000714,C00588,P02,2024-10-02,2025-06-20,Monthly,79.0,Cancelled
S000715,C00589,P03,2024-02-27,,Monthly,149.0,Active
S000716,C00590,P03,2024-04-20,,Annual,149.0,Active
S000717,C00591,P01,2025-05-25,2025-09-06,Monthly,29.0,Cancelled
S000718,C00592,P02,2025-08-28,,Monthly,79.0,Active
S000719,C00593,P02,2024-12-29,,Annual,79.0,Active
S000720,C00594,P01,2025-11-24,,Annual,29.0,Active
S000721,C00595,P01,2024-08-24,,Monthly,29.0,Active
S000722,C00595,P02,2024-12-12,,Annual,79.0,Active
S000723,C00596,P01,2024-02-11,2024-05-18,Monthly,29.0,Cancelled
S000724,C00597,P01,2025-02-27,,Annual,29.0,Active
S000725,C00598,P02,2024-08-20,,Monthly,79.0,Active
S000726,C00599,P02,2025-10-29,,Monthly,79.0,Active
S000727,C00600,P01,2024-10-19,,Monthly,29.0,Active
S000728,C00601,P02,2025-07-23,,Monthly,79.0,Active
S000729,C00602,P01,2025-11-26,,Monthly,29.0,Active
S000730,C00603,P03,2025-04-16,,Monthly,149.0,Active
S000731,C00604,P04,2025-01-09,,Monthly,399.0,Active
S000732,C00605,P04,2024-03-13,,Monthly,399.0,Active
S000733,C00606,P03,2024-10-09,,Monthly,149.0,Active
S000734,C00607,P02,2024-12-16,,Monthly,79.0,Active
S000735,C00608,P03,2025-08-23,,Monthly,149.0,Active
S000736,C00609,P02,2025-04-13,,Monthly,79.0,Active
S000737,C00610,P03,2024-10-28,,Monthly,149.0,Active
S000738,C00611,P01,2024-03-31,,Annual,29.0,Active
S000739,C00612,P02,2024-08-29,,Monthly,79.0,Active
S000740,C00612,P03,2025-01-28,,Annual,149.0,Active
S000741,C00612,P04,2025-12-01,,Monthly,399.0,Active
S000742,C00613,P01,2024-08-24,,Monthly,29.0,Active
S000743,C00614,P01,2025-07-24,,Monthly,29.0,Active
S000744,C00615,P03,2025-08-24,,Monthly,149.0,Active
S000745,C00616,P02,2025-08-28,,Annual,79.0,Active
S000746,C00617,P04,2025-08-10,,Monthly,399.0,Active
S000747,C00618,P01,2025-11-24,,Monthly,29.0,Active
S000748,C00619,P02,2025-06-12,,Monthly,79.0,Active
S000749,C00620,P01,2024-12-31,,Monthly,29.0,Active
S000750,C00621,P01,2025-11-05,,Monthly,29.0,Active
S000751,C00622,P04,2024-01-05,,Annual,399.0,Active
S000752,C00623,P02,2024-09-05,2025-08-20,Annual,79.0,Cancelled
S000753,C00624,P03,2024-12-02,,Monthly,149.0,Active
S000754,C00625,P04,2024-11-12,,Monthly,399.0,Active
S000755,C00626,P01,2024-05-07,,Annual,29.0,Active
S000756,C00627,P01,2025-03-04,,Annual,29.0,Active
S000757,C00628,P02,2024-06-19,2025-12-14,Monthly,79.0,Cancelled
S000758,C00629,P02,2024-04-12,,Monthly,79.0,Active
S000759,C00630,P03,2024-07-15,2025-08-22,Monthly,149.0,Cancelled
S000760,C00631,P03,2024-12-15,,Monthly,149.0,Active
S000761,C00631,P02,2025-10-25,,Monthly,79.0,Active
S000762,C00632,P01,2024-10-14,,Monthly,29.0,Active
S000763,C00632,P01,2025-04-11,,Annual,29.0,Active
S000764,C00633,P02,2024-01-06,,Monthly,79.0,Active
S000765,C00634,P02,2025-03-27,2025-08-28,Monthly,79.0,Cancelled
S000766,C00635,P02,2024-07-11,,Monthly,79.0,Active
S000767,C00636,P02,2024-11-11,,Annual,79.0,Active
S000768,C00637,P02,2024-03-23,2024-10-09,Monthly,79.0,Cancelled
S000769,C00638,P01,2024-08-24,,Annual,29.0,Active
S000770,C00638,P02,2025-11-07,,Monthly,79.0,Active
S000771,C00638,P01,2025-12-31,,Monthly,29.0,Active
S000772,C00639,P02,2025-09-30,,Annual,79.0,Active
S000773,C00640,P02,2025-02-08,,Monthly,79.0,Active
S000774,C00641,P03,2024-02-23,,Monthly,149.0,Active
S000775,C00642,P01,2025-10-17,,Monthly,29.0,Active
S000776,C00643,P03,2025-10-03,,Monthly,149.0,Active
S000777,C00644,P02,2024-01-12,2024-11-03,Monthly,79.0,Cancelled
S000778,C00645,P01,2025-06-03,,Monthly,29.0,Active
S000779,C00646,P01,2025-10-24,2025-12-27,Monthly,29.0,Cancelled
S000780,C00647,P04,2024-08-15,,Monthly,399.0,Active
S000781,C00648,P04,2024-10-11,,Monthly,399.0,Active
S000782,C00649,P01,2024-01-30,,Monthly,29.0,Active
S000783,C00649,P02,2025-02-05,,Monthly,79.0,Active
S000784,C00649,P03,2025-09-01,,Monthly,149.0,Active
S000785,C00650,P01,2025-11-22,,Monthly,29.0,Active
S000786,C00651,P02,2024-08-26,,Annual,79.0,Active
S000787,C00651,P03,2025-11-20,,Monthly,149.0,Active
S000788,C00651,P04,2025-12-31,,Monthly,399.0,Active
S000789,C00652,P02,2025-09-29,,Annual,79.0,Active
S000790,C00653,P03,2025-09-09,2025-12-09,Monthly,149.0,Cancelled
S000791,C00654,P01,2024-07-07,,Monthly,29.0,Active
S000792,C00654,P02,2025-01-15,,Monthly,79.0,Active
S000793,C00655,P02,2024-07-12,,Monthly,79.0,Active
S000794,C00656,P02,2024-05-08,,Monthly,79.0,Active
S000795,C00657,P04,2024-08-12,,Annual,399.0,Active
S000796,C00658,P01,2025-09-09,,Monthly,29.0,Active
S000797,C00659,P03,2024-01-12,,Monthly,149.0,Active
S000798,C00659,P02,2025-02-27,,Monthly,79.0,Active
S000799,C00660,P01,2024-01-30,,Monthly,29.0,Active
S000800,C00661,P01,2024-12-26,,Monthly,29.0,Active
S000801,C00662,P01,2024-12-28,2025-06-13,Monthly,29.0,Cancelled
S000802,C00663,P03,2024-03-13,,Annual,149.0,Active
S000803,C00664,P01,2024-02-29,,Monthly,29.0,Active
S000804,C00664,P02,2024-07-01,,Monthly,79.0,Active
S000805,C00665,P03,2024-03-18,,Monthly,149.0,Active
S000806,C00666,P02,2025-09-13,,Monthly,79.0,Active
S000807,C00667,P02,2025-03-29,,Monthly,79.0,Active
S000808,C00668,P02,2024-04-05,,Monthly,79.0,Active
S000809,C00669,P02,2025-03-27,,Monthly,79.0,Active
S000810,C00670,P03,2025-08-21,,Monthly,149.0,Active
S000811,C00671,P03,2025-05-09,2025-12-17,Annual,149.0,Cancelled
S000812,C00672,P02,2024-09-01,,Annual,79.0,Active
S000813,C00672,P03,2025-03-07,,Monthly,149.0,Active
S000814,C00673,P01,2024-09-07,,Monthly,29.0,Active
S000815,C00674,P01,2025-05-22,,Monthly,29.0,Active
S000816,C00675,P02,2025-07-19,,Annual,79.0,Active
S000817,C00676,P01,2024-02-27,2025-01-16,Annual,29.0,Cancelled
S000818,C00677,P01,2025-11-03,,Monthly,29.0,Active
S000819,C00678,P04,2025-11-09,,Monthly,399.0,Active
S000820,C00679,P01,2024-03-26,2024-12-31,Monthly,29.0,Cancelled
S000821,C00680,P02,2024-07-18,,Monthly,79.0,Active
S000822,C00681,P04,2024-01-20,,Monthly,399.0,Active
S000823,C00681,P03,2025-07-05,,Monthly,149.0,Active
S000824,C00682,P03,2024-02-11,,Monthly,149.0,Active
S000825,C00683,P03,2025-01-03,,Monthly,149.0,Active
S000826,C00684,P01,2024-09-19,,Annual,29.0,Active
S000827,C00685,P02,2025-09-20,,Monthly,79.0,Active
S000828,C00686,P01,2024-04-25,,Monthly,29.0,Active
S000829,C00687,P04,2024-08-02,,Monthly,399.0,Active
S000830,C00688,P03,2025-06-24,,Annual,149.0,Active
S000831,C00689,P03,2025-02-17,,Monthly,149.0,Active
S000832,C00690,P02,2025-05-21,,Monthly,79.0,Active
S000833,C00691,P02,2025-05-04,,Monthly,79.0,Active
